gene	aRRA	p_value	significant	# sgRNAs	# signif. sgRNAs	mean	std	cat
Gtf3c1__1	0.0042922750543105	0.0055	True	5	3	-1.379406799520623	0.1686193942941083	Significant
Slc66a2__1	0.0042926574360271	0.0055	True	10	5	-0.5923983189279933	0.4529870473299166	Significant
Tcea2__1	0.0043021478047914	0.0055	True	5	4	-1.164730583202457	0.34307966406502505	Significant
Adnp2__1	0.0043043570844646	0.0055	True	5	3	-1.582277455934498	0.2182369354713799	Significant
Ric1__1	0.0043043735236966	0.0055	True	5	4	-2.262129385950387	0.4600008557468443	Significant
Mlst8__1	0.0043127753333166	0.0055	True	5	3	-0.6925041735497909	0.7600222115691282	Significant
Pom121c__1	0.0043365197310243	0.0055	True	5	4	-1.8311798460999649	0.25367104932100704	Significant
LOC100755143__1	0.0043386244849115	0.0055	True	5	3	-1.3759815194537133	0.645440256322221	Significant
Edc4__1	0.0043401026135731	0.0055	True	5	4	-1.5453808494791799	0.6502040777150778	Significant
Clasrp__1	0.0043531091769125	0.0055	True	7	4	-1.0913479059107907	0.48434867082599775	Significant
Iba57__1	0.0043554817016881	0.0055	True	5	4	-2.111588805214999	1.0210430233324084	Significant
Metap2__1	0.0043651074295712	0.0055	True	5	3	-1.4178973477602503	0.9316639522833016	Significant
Moap1__1	0.004372899071547	0.0055	True	5	4	-0.9973495306226632	0.6579511519136988	Significant
Dock6__1	0.0043751521850327	0.0055	True	5	4	-1.5945438919566937	0.8159035007493612	Significant
Actr1a__1	0.0043774061690851	0.0055	True	5	4	-1.5701336069278524	0.3938691338824546	Significant
Sdhc__1	0.0043948960203176	0.0055	True	5	3	-1.5740893797643332	0.7046218982562188	Significant
Eif3a__1	0.0044376824977718	0.0055	True	5	4	-2.5850640061096226	0.907188337103553	Significant
Mrps31__1	0.0044408720837183	0.0055	True	5	4	-1.245086622596427	0.1961502931691157	Significant
Gtf3c6__1	0.0044431514118552	0.0055	True	5	4	-1.5741729169449894	0.824754000049588	Significant
Sec23ip__1	0.0044495014652835	0.0055	True	6	3	-1.4705045332171158	0.4409268253332115	Significant
Rdh5__1	0.0044907606768764	0.0055	True	5	4	-1.35221922731614	0.2287929300681548	Significant
Hnrnpc__1	0.0044921033608338	0.0055	True	5	3	-1.3099029210584157	0.47009741933537824	Significant
Rfc1__1	0.0044948986201224	0.0055	True	5	4	-1.3584115380930026	0.17691954554436232	Significant
Pik3r4__1	0.0045099793039198	0.0056	True	5	3	-1.3596293106296162	0.30386576312587893	Significant
Mea1__1	0.0045100955488257	0.0056	True	5	4	-1.3077202168692599	0.7110602877838201	Significant
Slc20a1__1	0.0045224662986434	0.0056	True	5	3	-1.619255568135822	0.5723383529757717	Significant
Tmem164__1	0.0045246402999516	0.0056	True	5	3	-0.8884856122578333	0.4124521752286655	Significant
Tmem39b__1	0.0045753824395415	0.0056	True	5	3	-1.0818629051742903	0.2326382989996248	Significant
Uspl1__1	0.0045787259533596	0.0056	True	5	4	-1.2481543654624074	0.05056636031091588	Significant
Prdm10__1	0.0045833839414901	0.0056	True	5	4	-2.0184545017785145	0.4774080069118161	Significant
Tsr1__1	0.0045983440318928	0.0056	True	4	4	-2.9627634296288172	0.5381702120043264	Significant
Vps35l__1	0.0046589938915283	0.0056	True	5	4	-1.7167889108543075	0.5368562475443551	Significant
Afg3l2__1	0.004663720355316	0.0056	True	5	4	-1.1053440949734432	0.1522819697665424	Significant
LOC100771222__1	0.0046741312335705	0.0056	True	5	4	-1.5201451484556192	0.44397818492253366	Significant
Agap1__2	0.0046930247080817	0.0056	True	4	3	-1.448872764990023	0.6556370827478994	Significant
Rpl28__1	0.0046934856439275	0.0056	True	5	4	-1.8762036742468042	0.665912565594521	Significant
Ppp1ca__1	0.0047011859584382	0.0056	True	4	4	-1.4954944407127	0.18634923330072398	Significant
Tprkb__1	0.004741748670987	0.0056	True	5	4	-1.5598975033356375	0.265455894175855	Significant
Slc10a1__1	0.0048033258926027	0.0057	True	5	4	-0.9933482778104409	0.4901168427449008	Significant
Mrpl46__1	0.0048092687252604	0.0057	True	5	3	-1.5385132737378595	0.5115883286765099	Significant
Fus__1	0.004845033604349	0.0058	True	5	4	-1.166989720216334	0.1839000099055537	Significant
Luc7l3__1	0.0048938827897684	0.0058	True	5	4	-1.737255563076816	0.5744649970918244	Significant
Faf2__1	0.0049078793500011	0.0058	True	5	3	-1.7458230232620089	0.26187351752922206	Significant
Lamtor4__1	0.0049450542775757	0.0058	True	5	4	-1.1251408751481993	0.20789619729720182	Significant
Poc1a__2	0.0049782395362854	0.0058	True	5	4	-1.8818888038082144	0.38143088864956487	Significant
Rbbp4__1	0.0049990649682233	0.0058	True	5	3	-1.319173896796077	0.2421617979061425	Significant
Polr1d__1	0.0050016182267006	0.0058	True	5	4	-1.058544486822163	0.2946846346021643	Significant
Ipo13__1	0.0050238787009861	0.0058	True	5	5	-1.568707292236393	0.121258620355512	Significant
Cep192__1	0.0050300814816674	0.0058	True	5	4	-1.5018431890584656	0.3537184343097609	Significant
Ubqln2__1	0.0050445608999783	0.0058	True	5	3	-1.0061036413429874	0.3773353013414221	Significant
Znf830__1	0.0050504078579023	0.0058	True	5	3	-1.771178486935044	0.6291237064954658	Significant
Itgb4__1	0.0050536424224927	0.0058	True	5	4	-1.1031617667048454	0.44932078821895716	Significant
Ndufaf7__1	0.0050574301690091	0.0058	True	5	3	-1.770566845660177	0.8795499546193982	Significant
Rbm10__1	0.0050808145108225	0.0058	True	5	4	-1.4361135045636149	0.11711495207015028	Significant
Prkrip1__1	0.0050820595156076	0.0058	True	5	3	-1.3149536765084664	0.5514101694421374	Significant
Slbp__1	0.005095452072487	0.0058	True	8	4	-1.0947054638941796	0.09098845960058538	Significant
Fbxo42__1	0.005112663613703	0.0059	True	5	3	-1.1232368309872574	0.7387614526929681	Significant
Coq4__1	0.0051298986496445	0.0059	True	5	4	-1.636449373452154	0.29748226444794756	Significant
Actr3__1	0.0051487148481996	0.006	True	5	4	-1.2858784420241802	0.34780120745013593	Significant
Actb__1	0.0051950733556154	0.006	True	5	3	-1.3080907179166563	0.3791519687402113	Significant
U2surp__1	0.0051950733556154	0.006	True	5	3	-1.7619059555889187	0.6329888936321321	Significant
Pglyrp2__1	0.0051988024861261	0.006	True	5	4	-1.180753871492214	0.1883687953198723	Significant
Glmn__1	0.0052064063219363	0.006	True	5	3	-0.6620217186931469	0.6406243876603787	Significant
Tnpo1__1	0.0052126661228866	0.006	True	5	4	-1.512125966032721	0.1256098737377978	Significant
Pdcl3__1	0.0052229533459931	0.006	True	5	4	-1.3254499781669955	0.3010068777031604	Significant
Chaf1a__1	0.0052477014827236	0.0063	True	5	3	-1.3306196932651946	0.2549776995640017	Significant
Tbc1d19__1	0.0052502881295792	0.0063	True	5	4	-1.293342411662104	0.2749096687145662	Significant
Stt3b__1	0.0052633184398974	0.0063	True	5	3	-1.6200995901044246	0.2713177434919285	Significant
Med31__1	0.0052686947341386	0.0063	True	5	4	-1.8930144850706552	0.4657859527996775	Significant
Txnrd1__1	0.0052783639345957	0.0064	True	5	3	-1.9924076882270076	0.3382229740221922	Significant
Lamtor1|Folr1	0.0052910242858612	0.0064	True	5	3	-1.6315575396128692	0.7640291935336473	Significant
Cpsf2__1	0.0052917561559266	0.0064	True	5	4	-1.8859324971774605	1.4131490666607622	Significant
Sfswap__1	0.0053172683243055	0.0064	True	5	4	-1.5535343386564329	0.40949048593974474	Significant
Cfap298__1	0.0053382256742126	0.0064	True	5	3	-1.6714636744786395	0.15756786287563926	Significant
Abcb7__1	0.0053759396298138	0.0064	True	5	4	-1.5344587697485212	0.45986591826412837	Significant
Rfk__1	0.0053796039404014	0.0064	True	5	3	-1.3839499410073153	0.44593786118561707	Significant
Trappc2l__1	0.0053918145825056	0.0064	True	5	3	-1.4485629732025644	0.676014847544939	Significant
Alg9__1	0.0054792475393011	0.0065	True	6	4	-1.1783486993136059	0.2828048234452276	Significant
Rplp2__1	0.0055081172772772	0.0065	True	5	4	-1.037482767742204	0.5961939257793083	Significant
Anapc15|Folr1	0.0055220581380623	0.0065	True	5	4	-0.9816516803487969	0.1911432237584252	Significant
Osbpl2__1	0.0055543102096117	0.0065	True	10	5	-0.9664689047479911	0.32669238585452326	Significant
Cnot8__1	0.005557847528749	0.0065	True	5	3	-1.73317092725145	0.6677888447181921	Significant
Gabpb1__1	0.0055622129832961	0.0065	True	5	3	-1.253501655875177	0.5499602508541366	Significant
Taf5l__1	0.0055803227901963	0.0066	True	4	3	-2.4406266174043005	1.354211286348933	Significant
Mtx2__1	0.0056062598427518	0.0067	True	5	4	-1.4116703138349502	0.24952040632658534	Significant
Lsm12__1	0.0056095174810027	0.0067	True	5	4	-1.6079061444532057	0.17240461874242308	Significant
Rpn2__1	0.0056443540285172	0.0068	True	5	4	-1.3596666839236338	0.1995022382388129	Significant
Tubgcp4__1	0.0056462215540551	0.0068	True	5	3	-1.7342244449105129	1.1042882432867098	Significant
Btbd7__1	0.0056498118607181	0.0068	True	5	4	-1.1694208049038979	0.5426876734831197	Significant
Ddx42__1	0.0056705877285604	0.0068	True	5	4	-1.1746097325773246	0.22048861740673162	Significant
Rpl15__1	0.0056815787358931	0.0068	True	5	3	-1.732298723824882	0.19381158760298206	Significant
Nup153__1	0.0056815787358931	0.0068	True	5	3	-1.481978241739003	0.4963847377871861	Significant
Aurkaip1__1	0.0056914208426085	0.0068	True	5	4	-1.211193856430679	0.22717267441422448	Significant
Aptx__1	0.0057056549798959	0.0069	True	5	3	-1.2770942811222332	0.28290536432969765	Significant
Snf8__1	0.0057304996377727	0.0069	True	5	4	-1.4001051656311236	0.4346941881346337	Significant
Mtf1__1	0.0057323445910091	0.0069	True	5	3	-1.479277906517637	0.3938225100141684	Significant
Ecsit__1	0.0057514594701853	0.007	True	5	3	-1.7283461080604952	0.4276744073460177	Significant
Gnpnat1__1	0.0057553323211723	0.007	True	5	3	-1.605847992538734	0.19381158760298164	Significant
Csnk2a2__1	0.0057642263012026	0.007	True	5	3	-1.2733965342029734	0.3833684086672059	Significant
Hdlbp__1	0.0057770120110794	0.007	True	5	3	-1.4761147214278763	0.8180058145789955	Significant
Wdr25__1	0.0057770120110794	0.007	True	5	3	-1.2537223000914282	0.387290606910241	Significant
Ets2__1	0.0057910981136736	0.007	True	5	3	-1.435699595922884	0.2866595003339077	Significant
Gtf2b__1	0.0058039235145565	0.007	True	5	3	-1.531526453905076	0.5620401780054393	Significant
Ddx31__1	0.0058154825533481	0.007	True	5	3	-0.9374297450231921	0.37268457004797495	Significant
Nifk__1	0.0058226521080407	0.007	True	5	4	-1.4977839282991543	0.13386733784657548	Significant
Hdac1__1	0.0058438025692798	0.007	True	5	3	-1.3476053620009032	0.6200112667843574	Significant
Ctdsp2__1	0.0058670417599279	0.007	True	5	3	-1.0248606485614837	0.45363963799124024	Significant
Psma5__1	0.0058735080066939	0.007	True	5	3	-1.4690085700660014	0.47944029530822313	Significant
Pdcd10__1	0.005895592175666	0.007	True	5	4	-1.4206742272428539	0.37105909916587787	Significant
Tbc1d25__1	0.0059208556007092	0.007	True	5	3	-1.0507161547093966	0.14128731593147914	Significant
Rrp15__1	0.0059325693251948	0.0071	True	5	3	-1.3261382025334945	0.5568584282791847	Significant
Usp32__1	0.0059527791593989	0.0072	True	6	3	-0.8759321316744564	0.3575152131641657	Significant
Ttc37__1	0.0059593082380358	0.0072	True	6	3	-1.2331288530045095	0.4688063291474051	Significant
Mrps10__1	0.0059638814325376	0.0074	True	5	3	-1.3977124358180846	0.6507070155042795	Significant
Cdk12__1	0.0060061300103259	0.0075	True	5	3	-1.384891845266089	1.3390087685816356	Significant
Pcmtd2__1	0.0060077718607872	0.0075	True	5	3	-1.4604949213151441	0.41322865157625904	Significant
Glyctk__1	0.0060194425411306	0.0075	True	5	4	-1.0082979564051744	0.4875311869218313	Significant
Gatb__1	0.0060209150892563	0.0075	True	5	3	-1.4212753447451587	0.4513921328254275	Significant
Ybx1__1	0.0060539939795496	0.0075	True	5	4	-1.7629252936075535	0.7322213932172363	Significant
Ndufb5__1	0.0061001772039579	0.0076	True	5	3	-1.246922335955025	0.3737923291781082	Significant
LOC113838339__1	0.0061099831502908	0.0076	True	4	3	-2.1139704506640076	0.8514266809623721	Significant
Tbca__1	0.0061115759267104	0.0076	True	5	4	-1.2681902126039897	0.6736208674854604	Significant
Cir1__1	0.0061225865977567	0.0076	True	5	4	-1.0741098934748325	0.27045209895363975	Significant
Hic1__1	0.0061301287823078	0.0076	True	5	4	-1.179195846448811	0.1949897665937793	Significant
Znf524__1	0.0061638634595198	0.0078	True	8	4	-0.6435207494060453	0.023744928785384308	Significant
Zcchc9__1	0.0061766957235596	0.0078	True	5	4	-1.0021504517504554	0.8799334548987101	Significant
Nop2__1	0.0061935252445279	0.0078	True	5	3	-2.3706409869237857	0.668720842191472	Significant
Pabpc1__1	0.0062158992490154	0.0078	True	5	4	-1.8243171318885316	0.6169753092527096	Significant
Ubr4__1	0.0062513370841813	0.0081	True	5	3	-1.7458719814971866	0.40598346527632906	Significant
LOC100770893__1	0.0062742917874322	0.0081	True	5	3	-1.2427354862449755	0.8805427917961091	Significant
Pkmyt1__1	0.0062788944928179	0.0081	True	5	4	-1.1750229744086562	0.31650501983897067	Significant
Poll__1	0.0063019740161237	0.0081	True	5	4	-1.0279881546172516	0.20919790984116451	Significant
Arl1__1	0.0063326043584599	0.0081	True	5	3	-1.692987799591018	0.2563347896359517	Significant
LOC118237659__1	0.0063360056927725	0.0081	True	4	3	-1.5798192599678331	0.020344744756240075	Significant
Mgat1__1	0.0063400889013566	0.0081	True	5	3	-1.8687353093353547	0.12259337470883358	Significant
Rbm33__1	0.0063638305012984	0.0081	True	5	4	-1.3609488620259311	0.34260369114134015	Significant
Srek1__1	0.0063707688970783	0.0081	True	5	3	-1.404284150648247	0.4866809433502455	Significant
Mogs__1	0.0063776000876796	0.0081	True	5	3	-1.5712416337827462	0.35888138245767354	Significant
Ppme1__1	0.0063823848254975	0.0081	True	5	3	-1.4406615039231843	0.9221797291260575	Significant
Brap__1	0.0063885401469156	0.0081	True	5	3	-1.2155276354663085	0.32677135118233164	Significant
Znf329__1	0.0063933303542745	0.0081	True	5	3	-1.11392490874617	0.1946892654036302	Significant
Sgk1__1	0.0064141230183804	0.0081	True	5	4	-0.87990510240337	0.23552369628211212	Significant
Tbcd__1	0.0064309532449795	0.0081	True	5	4	-1.4268149619313264	0.3368452114322464	Significant
Cep55__1	0.0064490223618894	0.0081999999999999	True	5	4	-1.1656973208538364	0.2599650569898444	Significant
Txn2__1	0.0064765113580845	0.0081999999999999	True	6	3	-1.1707289793607465	0.1540670237183421	Significant
Emc2__1	0.0064895141839405	0.0081999999999999	True	5	4	-1.7013348944079858	0.8892497449926039	Significant
Eef1e1__1	0.0064986296275309	0.0081999999999999	True	5	3	-1.6852648518403177	0.4542826941342653	Significant
LOC100752010__1	0.0065007057933115	0.0081999999999999	True	3	3	-1.6851773213563277	0.7125259406401329	Significant
Map3k15__1	0.0065022448096536	0.0081999999999999	True	6	4	-1.1512528952649452	0.3620563710473823	Significant
Stx4__1	0.0065305127793198	0.0083	True	5	3	-1.3208495932934106	0.4464197305353126	Significant
Prkca__1	0.0065423773123212	0.0083	True	5	4	-0.7891751197279928	0.3448700923643853	Significant
Suv39h1__1	0.0065894330446463	0.0084	True	5	4	-1.2354404417144922	0.14651780965530545	Significant
Ep300__1	0.0065937233891252	0.0084	True	5	4	-2.0906970090680908	0.9061982234678972	Significant
Pla2g15__1	0.0066352037394591	0.0084	True	5	3	-0.7631860359776363	0.48905739876621684	Significant
P3h4__1	0.0066759822867319	0.0085	True	5	3	-1.259796785738981	0.5505890799737719	Significant
Rpl38__1	0.0067013769512729	0.0087	True	5	3	-1.2784834861526198	0.08973442785381262	Significant
Cenpc__1	0.0067218805345716	0.0088	True	5	3	-1.229128968113245	0.6673727685084306	Significant
LOC100772499__1	0.0067445536658177	0.0088	True	5	3	-1.4421967149991952	0.3289219199722881	Significant
Hnrnpr__1	0.0067580399299448	0.0088	True	5	3	-1.2144546569339993	0.45444922513058383	Significant
Capzb__1	0.0067608814323308	0.0088	True	4	3	-2.154149191336521	0.5524935998904922	Significant
Scyl1__1	0.0067701218156987	0.0088	True	5	3	-1.232360563758904	0.5350656148196982	Significant
Tinf2__1	0.0067701218156987	0.0088	True	5	3	-1.4970746820883776	0.04827850652080081	Significant
Denr__1	0.006786327217807	0.0088	True	5	4	-1.6852461924094855	0.3693669742977328	Significant
LOC100752553__1	0.0067939816520486	0.0088	True	5	4	-1.1579036130997742	0.3680466603719437	Significant
Fam122a__1	0.0068207371192587	0.0091	True	5	3	-1.665307638699109	0.28472953574926574	Significant
LOC100768321__1	0.0068234060060824	0.0091	True	5	4	-2.163749145709109	0.2653429387334485	Significant
Akirin2__1	0.0068300319482564	0.0091	True	5	3	-1.348561184985579	0.7132163244851651	Significant
Smarcc1__1	0.0068364717740164	0.0091	True	5	3	-1.3892031694829243	0.3927544002158723	Significant
Ngly1__1	0.0068990216443962	0.0091	True	5	4	-1.92860232420669	0.5536854857842941	Significant
Rev3l__1	0.0069075772172178	0.0091	True	5	3	-1.660624499327596	0.21709782695979507	Significant
Nbn__1	0.0069138911154807	0.0091	True	5	4	-1.4889885840852497	0.23540948370131237	Significant
Znf598__1	0.0069182768127457	0.0091	True	5	4	-1.2708534816225967	0.7277662925507404	Significant
Osbpl9__1	0.0069234450922773	0.0091	True	5	3	-1.344833011251465	0.20227709346781464	Significant
Creb3l3__1	0.0069348781794737	0.0091	True	6	4	-1.3242433116033656	0.3738611160672212	Significant
Phf12__1	0.0069690193098956	0.0091	True	5	3	-1.0064726726464688	0.44576767909391957	Significant
Cep85__1	0.0069798997113932	0.0091	True	5	3	-1.4069297539606445	0.4498336162384992	Significant
Znf281__1	0.0070410392982394	0.0092	True	5	3	-1.2261705518661163	0.25396893502214263	Significant
Znf407__1	0.0070501954069167	0.0092	True	5	4	-1.0734189234714595	0.13559245352382243	Significant
Rbpms__1	0.0070708458510381	0.0092	True	5	4	-1.4926011144670897	0.3875565544441449	Significant
Nudt21__1	0.0071010665511118	0.0093	True	5	3	-1.5521187085505503	0.55690314012088	Significant
Trappc3__1	0.007102554718467	0.0093	True	5	4	-1.2355193564796731	0.12919539923087475	Significant
Med15__1	0.0071083903692387	0.0093	True	5	4	-1.3793647392753636	0.6457450306659647	Significant
Fam219b__1	0.0071444672870334	0.0093	True	5	3	-1.3982971445736703	0.34358973146079125	Significant
B4galnt4__1	0.0071621722987686	0.0093	True	5	3	-1.194099509275164	0.3301920254463005	Significant
Vma21__1	0.0071680804628749	0.0093	True	4	3	-1.6223185836628167	0.31615413623734606	Significant
Tfam__1	0.0071689028881968	0.0093	True	5	4	-1.337049354543768	0.2712474663077354	Significant
Tbc1d8__1	0.0071806460979234	0.0094	True	5	3	-1.2901395144319974	0.24392404473458876	Significant
Kat8__1	0.007220608774394	0.0095	True	5	4	-1.233339683611095	0.3314792597114482	Significant
Cdv3__1	0.0072422068741754	0.0095	True	5	3	-1.0992413788130344	0.47639362461074397	Significant
Ccdc47__1	0.0072422068741754	0.0095	True	5	3	-1.4324670265359332	0.16475966105605724	Significant
Cnot3__1	0.00726204263587	0.0095	True	5	4	-1.2569667242678815	0.34264930036331737	Significant
Washc5__1	0.0072675257812753	0.0095	True	5	3	-1.1883990763613326	0.7099162504575637	Significant
Cd68__1	0.0072757298085102	0.0095	True	5	3	-1.2270189927842432	0.10804746202403978	Significant
Akap1__1	0.0072937307819693	0.0095	True	7	4	-0.9852809608200026	0.06164016416575783	Significant
Rad23b__1	0.0072943982816496	0.0095	True	5	3	-1.074064126317053	0.38103390518719427	Significant
Znhit1__1	0.0072957147283131	0.0095	True	5	4	-1.5930532775523598	0.1256618167761436	Significant
